epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,404.421,1.58016,1.53553,0.01466,0.74336,0.61856,0.69841,0.48742,1.29229,1.17643,0.0113,0.0014682,0.0014682,0.0014682
189,406.474,1.55874,1.46426,0.01422,0.72599,0.61684,0.69812,0.48447,1.30234,1.16668,0.01138,0.00146786,0.00146786,0.00146786
190,408.624,1.55499,1.46599,0.01456,0.74032,0.62199,0.70906,0.49039,1.29824,1.13976,0.01136,0.00146752,0.00146752,0.00146752
191,410.7,1.5786,1.48355,0.0145,0.74666,0.63832,0.7134,0.49197,1.2909,1.123,0.01126,0.00146718,0.00146718,0.00146718
192,412.811,1.51474,1.44969,0.01253,0.74599,0.63581,0.70699,0.49024,1.29181,1.14848,0.01127,0.00146683,0.00146683,0.00146683
193,414.86,1.46074,1.3989,0.01392,0.75688,0.62113,0.70602,0.48854,1.31414,1.16452,0.0115,0.00146649,0.00146649,0.00146649
194,417.001,1.57704,1.50691,0.01506,0.74373,0.64326,0.71052,0.484,1.33755,1.17123,0.0117,0.00146614,0.00146614,0.00146614
195,419.072,1.55975,1.49897,0.01469,0.75693,0.63938,0.71922,0.49458,1.30622,1.15171,0.01136,0.00146579,0.00146579,0.00146579
196,421.151,1.54257,1.38847,0.01466,0.74641,0.65464,0.7204,0.49631,1.27847,1.1611,0.01113,0.00146544,0.00146544,0.00146544
197,423.223,1.53283,1.42675,0.01482,0.75474,0.64433,0.71871,0.49447,1.2814,1.16877,0.01119,0.00146509,0.00146509,0.00146509
198,425.307,1.56081,1.48611,0.01414,0.72611,0.63402,0.71081,0.47691,1.34441,1.19178,0.01188,0.00146473,0.00146473,0.00146473
199,427.453,1.54511,1.42102,0.01436,0.72881,0.63746,0.7085,0.47974,1.32548,1.17342,0.01174,0.00146438,0.00146438,0.00146438
200,429.559,1.53565,1.38889,0.01425,0.7519,0.61446,0.70245,0.48111,1.32293,1.18379,0.01172,0.00146402,0.00146402,0.00146402
201,431.615,1.57068,1.40931,0.01376,0.75324,0.61891,0.70536,0.48704,1.29556,1.19131,0.01142,0.00146366,0.00146366,0.00146366
202,433.69,1.57099,1.47923,0.01472,0.76047,0.61942,0.7161,0.50375,1.23914,1.17001,0.01073,0.0014633,0.0014633,0.0014633
203,435.876,1.57884,1.45305,0.01423,0.76525,0.63058,0.7211,0.50011,1.2615,1.17908,0.01088,0.00146294,0.00146294,0.00146294
204,437.969,1.54977,1.43689,0.01439,0.71192,0.65378,0.71043,0.49053,1.29014,1.20187,0.01119,0.00146257,0.00146257,0.00146257
205,440.04,1.48879,1.39553,0.01372,0.73373,0.64866,0.71029,0.4959,1.26947,1.1856,0.01105,0.0014622,0.0014622,0.0014622
206,442.137,1.56302,1.43234,0.01418,0.74961,0.63785,0.71363,0.48583,1.32418,1.19442,0.01155,0.00146184,0.00146184,0.00146184
207,444.211,1.56635,1.44611,0.01435,0.72013,0.65034,0.71414,0.48194,1.33591,1.17976,0.01167,0.00146147,0.00146147,0.00146147
208,446.364,1.54834,1.44132,0.01411,0.74081,0.62629,0.70917,0.49548,1.26488,1.14581,0.01097,0.00146109,0.00146109,0.00146109
209,448.436,1.50513,1.45999,0.01386,0.76401,0.60481,0.70682,0.50249,1.23589,1.1288,0.01067,0.00146072,0.00146072,0.00146072
210,450.543,1.56761,1.49731,0.01429,0.73543,0.62568,0.70561,0.50101,1.23603,1.13635,0.01062,0.00146035,0.00146035,0.00146035
211,452.611,1.58476,1.43904,0.01503,0.74246,0.62113,0.71016,0.50418,1.22313,1.15353,0.01052,0.00145997,0.00145997,0.00145997
212,454.718,1.5067,1.40935,0.01333,0.71984,0.63794,0.7124,0.49629,1.26146,1.16885,0.01096,0.00145959,0.00145959,0.00145959
213,456.877,1.50476,1.45023,0.01333,0.75019,0.62113,0.70975,0.49078,1.28701,1.1875,0.01128,0.00145921,0.00145921,0.00145921
214,458.982,1.49639,1.36466,0.01346,0.76625,0.61955,0.70876,0.49538,1.26666,1.19484,0.01105,0.00145883,0.00145883,0.00145883
215,461.059,1.498,1.36525,0.01334,0.75347,0.64089,0.71397,0.50439,1.23619,1.17599,0.0107,0.00145844,0.00145844,0.00145844
216,463.159,1.47427,1.41232,0.0137,0.77189,0.65034,0.73012,0.50828,1.25375,1.12559,0.01078,0.00145806,0.00145806,0.00145806
217,465.197,1.48615,1.32392,0.01411,0.76006,0.6512,0.72977,0.49688,1.31077,1.12238,0.01125,0.00145767,0.00145767,0.00145767
218,467.371,1.55826,1.42845,0.01471,0.76598,0.63832,0.72596,0.49391,1.31998,1.10967,0.01133,0.00145728,0.00145728,0.00145728
219,469.474,1.44019,1.37194,0.01238,0.75985,0.64519,0.72543,0.50767,1.26995,1.08923,0.01091,0.00145689,0.00145689,0.00145689
220,471.609,1.52976,1.3992,0.01457,0.73232,0.66409,0.72427,0.50551,1.27372,1.09908,0.01098,0.0014565,0.0014565,0.0014565
221,473.651,1.51013,1.39472,0.01418,0.75928,0.64175,0.72443,0.50693,1.26539,1.09701,0.01088,0.0014561,0.0014561,0.0014561
222,475.785,1.52015,1.39704,0.01378,0.76433,0.64085,0.72994,0.51407,1.22805,1.09428,0.01046,0.00145571,0.00145571,0.00145571
223,477.894,1.515,1.40016,0.01426,0.76349,0.65449,0.73079,0.51469,1.22063,1.11822,0.01038,0.00145531,0.00145531,0.00145531
224,480.055,1.50269,1.42948,0.014,0.7532,0.64347,0.72339,0.51204,1.23917,1.12843,0.01061,0.00145491,0.00145491,0.00145491
225,482.103,1.54501,1.42368,0.01422,0.75673,0.63604,0.72641,0.51461,1.22837,1.12313,0.01052,0.00145451,0.00145451,0.00145451
226,484.192,1.45437,1.27773,0.01387,0.75766,0.64461,0.73142,0.51149,1.25606,1.11299,0.01079,0.00145411,0.00145411,0.00145411
227,486.354,1.48315,1.39483,0.01389,0.75298,0.65893,0.73516,0.51607,1.24651,1.10763,0.0107,0.0014537,0.0014537,0.0014537
228,488.47,1.49485,1.38801,0.01349,0.77536,0.65532,0.73313,0.5265,1.18887,1.0934,0.01018,0.0014533,0.0014533,0.0014533
229,490.527,1.50069,1.43928,0.01324,0.76483,0.64822,0.7277,0.52137,1.19668,1.10458,0.01025,0.00145289,0.00145289,0.00145289
230,492.608,1.47794,1.35498,0.01451,0.73307,0.67242,0.72916,0.52208,1.20596,1.09609,0.01034,0.00145248,0.00145248,0.00145248
231,494.666,1.61143,1.48578,0.01424,0.74129,0.67612,0.73578,0.51711,1.23527,1.09385,0.01061,0.00145207,0.00145207,0.00145207
232,496.81,1.47187,1.33857,0.01435,0.73013,0.66065,0.7272,0.50536,1.26957,1.12426,0.01098,0.00145165,0.00145165,0.00145165
233,498.851,1.46885,1.35138,0.01317,0.74883,0.65464,0.72277,0.50489,1.26149,1.13797,0.01093,0.00145124,0.00145124,0.00145124
234,500.909,1.43148,1.30793,0.01269,0.76249,0.64814,0.72291,0.51738,1.21178,1.09212,0.01038,0.00145082,0.00145082,0.00145082
235,502.942,1.55011,1.432,0.01438,0.76666,0.64638,0.72763,0.51435,1.22087,1.08881,0.01055,0.0014504,0.0014504,0.0014504
236,505.073,1.4404,1.30078,0.01327,0.742,0.67096,0.72917,0.50515,1.25756,1.07796,0.01096,0.00144998,0.00144998,0.00144998
237,507.109,1.4689,1.40653,0.01339,0.73928,0.67479,0.73071,0.50741,1.25077,1.07688,0.01089,0.00144956,0.00144956,0.00144956
238,509.167,1.45085,1.31952,0.01322,0.74483,0.6744,0.73682,0.51629,1.23531,1.07516,0.01066,0.00144914,0.00144914,0.00144914
239,511.26,1.49933,1.32883,0.01396,0.74214,0.67005,0.73608,0.50096,1.30672,1.10561,0.01133,0.00144871,0.00144871,0.00144871
240,513.308,1.53629,1.39098,0.01465,0.76423,0.66924,0.73957,0.50693,1.27645,1.11438,0.01101,0.00144829,0.00144829,0.00144829
241,515.447,1.46909,1.36175,0.01267,0.78765,0.64089,0.7388,0.51083,1.2494,1.12689,0.01074,0.00144786,0.00144786,0.00144786
242,517.557,1.45783,1.32103,0.01312,0.76994,0.65265,0.73686,0.51494,1.23824,1.13158,0.01068,0.00144743,0.00144743,0.00144743
243,519.665,1.35809,1.30153,0.01259,0.74201,0.6701,0.74002,0.52184,1.21253,1.08499,0.01037,0.001447,0.001447,0.001447
244,521.733,1.49577,1.36201,0.01381,0.74238,0.66597,0.74135,0.52822,1.1928,1.03769,0.01019,0.00144656,0.00144656,0.00144656
245,523.777,1.44585,1.33531,0.01314,0.74123,0.68213,0.74331,0.5239,1.21882,1.03346,0.01045,0.00144613,0.00144613,0.00144613
246,525.925,1.37685,1.21716,0.01299,0.75499,0.66448,0.74495,0.53089,1.20012,1.03443,0.01026,0.00144569,0.00144569,0.00144569
247,528.057,1.49184,1.35812,0.01394,0.7331,0.6555,0.73905,0.5311,1.19807,1.0321,0.01024,0.00144525,0.00144525,0.00144525
248,530.142,1.45925,1.36968,0.01295,0.74005,0.64813,0.72828,0.52576,1.19149,1.0666,0.01025,0.00144481,0.00144481,0.00144481
249,532.179,1.46348,1.34944,0.01315,0.75657,0.6408,0.72969,0.52949,1.17962,1.05808,0.01009,0.00144437,0.00144437,0.00144437
250,534.305,1.48927,1.33142,0.01436,0.76512,0.65205,0.73717,0.53378,1.17647,1.04728,0.01003,0.00144393,0.00144393,0.00144393
251,536.364,1.46086,1.30688,0.0127,0.76415,0.65808,0.74371,0.53302,1.20575,1.03564,0.01023,0.00144348,0.00144348,0.00144348
252,538.427,1.42951,1.34381,0.01317,0.73869,0.6701,0.73743,0.52144,1.21619,1.06978,0.01038,0.00144303,0.00144303,0.00144303
253,540.453,1.39301,1.2841,0.01259,0.74483,0.66753,0.73692,0.52334,1.21502,1.08827,0.01031,0.00144258,0.00144258,0.00144258
254,542.541,1.50647,1.38638,0.01338,0.77496,0.64691,0.73614,0.52002,1.22627,1.12359,0.01049,0.00144213,0.00144213,0.00144213
255,544.66,1.46057,1.33158,0.01403,0.76638,0.65893,0.74036,0.52833,1.1938,1.08231,0.0102,0.00144168,0.00144168,0.00144168
256,546.719,1.41264,1.30273,0.0132,0.74248,0.67268,0.73987,0.51097,1.25184,1.07954,0.0107,0.00144123,0.00144123,0.00144123
257,548.755,1.4585,1.36394,0.01379,0.74244,0.67526,0.74146,0.51156,1.25777,1.07134,0.01075,0.00144077,0.00144077,0.00144077
258,550.848,1.44535,1.35128,0.01212,0.74689,0.66667,0.74725,0.52753,1.2168,1.04838,0.01032,0.00144031,0.00144031,0.00144031
259,552.948,1.38745,1.25764,0.01274,0.77541,0.65847,0.74865,0.53139,1.21007,1.0489,0.01023,0.00143986,0.00143986,0.00143986
260,555.088,1.44614,1.34967,0.01335,0.77606,0.66924,0.74912,0.52316,1.23139,1.06466,0.01049,0.0014394,0.0014394,0.0014394
261,557.121,1.39571,1.29911,0.01272,0.7909,0.66291,0.75192,0.5252,1.2389,1.04832,0.0105,0.00143893,0.00143893,0.00143893
262,559.19,1.38697,1.27648,0.01315,0.74381,0.68041,0.7522,0.52643,1.2398,1.02927,0.0105,0.00143847,0.00143847,0.00143847
263,561.258,1.4054,1.28141,0.01324,0.73906,0.69158,0.75251,0.53047,1.217,1.02092,0.01023,0.001438,0.001438,0.001438
264,563.326,1.45727,1.34903,0.01284,0.76273,0.66667,0.75842,0.5431,1.17468,0.99034,0.00988,0.00143754,0.00143754,0.00143754
265,565.439,1.3892,1.32316,0.01249,0.77406,0.66151,0.75908,0.54369,1.1757,1.00392,0.0099,0.00143707,0.00143707,0.00143707
266,567.54,1.46729,1.30455,0.01416,0.78458,0.65808,0.75873,0.54225,1.18782,1.01387,0.01008,0.0014366,0.0014366,0.0014366
267,569.61,1.47214,1.36674,0.01353,0.77928,0.66323,0.75468,0.5309,1.21996,1.0294,0.01034,0.00143612,0.00143612,0.00143612
268,571.665,1.4028,1.23133,0.01361,0.76886,0.67096,0.75485,0.52294,1.26047,1.03267,0.01067,0.00143565,0.00143565,0.00143565
269,573.769,1.42129,1.25399,0.01303,0.78232,0.65979,0.75212,0.52723,1.2322,1.03018,0.01042,0.00143517,0.00143517,0.00143517
270,575.881,1.45732,1.35951,0.01428,0.77199,0.66028,0.75136,0.5324,1.19939,1.00528,0.01014,0.0014347,0.0014347,0.0014347
271,577.931,1.44476,1.33601,0.01416,0.76934,0.68471,0.75637,0.54368,1.17108,0.96829,0.00991,0.00143422,0.00143422,0.00143422
272,579.976,1.36451,1.21308,0.0132,0.76314,0.69197,0.75823,0.54826,1.15125,0.97058,0.00971,0.00143374,0.00143374,0.00143374
273,582.016,1.47852,1.34258,0.01348,0.738,0.69072,0.75685,0.54893,1.14871,0.98258,0.00967,0.00143325,0.00143325,0.00143325
274,584.206,1.45556,1.27549,0.01386,0.7467,0.68378,0.75501,0.54291,1.17157,1.01191,0.00988,0.00143277,0.00143277,0.00143277
275,586.467,1.42583,1.27862,0.01335,0.8016,0.65808,0.76162,0.54596,1.17216,1.00636,0.0099,0.00143228,0.00143228,0.00143228
276,588.688,1.41636,1.27942,0.01306,0.78482,0.67683,0.75815,0.54301,1.18218,1.01242,0.01003,0.0014318,0.0014318,0.0014318
277,590.916,1.4178,1.25169,0.01353,0.77285,0.68385,0.75534,0.53714,1.19268,1.01822,0.01015,0.00143131,0.00143131,0.00143131
278,593.072,1.4059,1.22303,0.0125,0.80161,0.67698,0.76439,0.54237,1.18133,1.00122,0.01011,0.00143082,0.00143082,0.00143082
279,595.273,1.51517,1.38791,0.01425,0.80673,0.66667,0.76276,0.55625,1.12803,0.98991,0.00952,0.00143032,0.00143032,0.00143032
280,597.381,1.3402,1.21513,0.01268,0.77921,0.67784,0.75984,0.55474,1.12658,0.99315,0.00944,0.00142983,0.00142983,0.00142983
281,599.609,1.47142,1.34857,0.01338,0.79139,0.66409,0.75965,0.54799,1.15371,0.99357,0.00966,0.00142933,0.00142933,0.00142933
282,601.837,1.38263,1.25811,0.01257,0.78019,0.66409,0.761,0.54491,1.16843,1.00459,0.00985,0.00142884,0.00142884,0.00142884
283,604.005,1.41142,1.27882,0.01248,0.78817,0.68041,0.76201,0.54238,1.19195,1.02907,0.01008,0.00142834,0.00142834,0.00142834
284,606.22,1.43703,1.30173,0.01311,0.7862,0.67784,0.75853,0.5403,1.19274,1.02245,0.01017,0.00142784,0.00142784,0.00142784
285,608.285,1.35825,1.21731,0.01294,0.77736,0.67491,0.75874,0.54683,1.16311,1.01359,0.00986,0.00142733,0.00142733,0.00142733
286,610.562,1.45091,1.33161,0.01378,0.76785,0.68041,0.75542,0.54908,1.13554,1.00344,0.00953,0.00142683,0.00142683,0.00142683
287,612.742,1.44195,1.25937,0.01261,0.7596,0.67784,0.75741,0.54933,1.1447,0.99852,0.00956,0.00142632,0.00142632,0.00142632
288,614.871,1.48005,1.37653,0.01361,0.77244,0.67949,0.76251,0.55174,1.17175,0.98602,0.00978,0.00142582,0.00142582,0.00142582
289,616.98,1.38954,1.24403,0.01158,0.78457,0.67955,0.75869,0.53507,1.21718,1.0012,0.01034,0.00142531,0.00142531,0.00142531
290,619.032,1.37828,1.23578,0.01305,0.79046,0.67412,0.75987,0.52565,1.24774,1.02068,0.01083,0.0014248,0.0014248,0.0014248
291,621.071,1.40104,1.29974,0.01213,0.76401,0.69588,0.75938,0.53806,1.20672,1.0071,0.01039,0.00142429,0.00142429,0.00142429
292,623.223,1.41399,1.26975,0.01264,0.76528,0.68127,0.75874,0.55233,1.12617,0.99234,0.00943,0.00142377,0.00142377,0.00142377
293,625.278,1.42044,1.33638,0.0129,0.78462,0.66753,0.75875,0.55328,1.11273,1.00173,0.00928,0.00142326,0.00142326,0.00142326
294,627.324,1.44868,1.34382,0.01325,0.73724,0.70962,0.76321,0.55573,1.12397,0.98575,0.00942,0.00142274,0.00142274,0.00142274
295,629.373,1.42566,1.25327,0.01348,0.80294,0.67562,0.76847,0.55525,1.13931,0.96159,0.0096,0.00142222,0.00142222,0.00142222
296,631.421,1.40784,1.24784,0.01252,0.77263,0.70354,0.77055,0.55465,1.16255,0.93378,0.00976,0.0014217,0.0014217,0.0014217
297,633.522,1.42313,1.28027,0.01353,0.79158,0.689,0.77073,0.5539,1.16424,0.93529,0.00982,0.00142118,0.00142118,0.00142118
298,635.546,1.42389,1.23512,0.01301,0.79111,0.69416,0.77379,0.54516,1.20291,0.95838,0.01017,0.00142065,0.00142065,0.00142065
299,637.604,1.38767,1.27844,0.01232,0.78256,0.67955,0.76723,0.54349,1.17988,0.97636,0.00996,0.00142013,0.00142013,0.00142013
300,639.697,1.40217,1.2453,0.01211,0.76146,0.69108,0.76541,0.54556,1.16758,0.98253,0.00983,0.0014196,0.0014196,0.0014196
301,641.773,1.42211,1.24906,0.01285,0.77577,0.68066,0.77015,0.54237,1.20246,0.98534,0.01015,0.00141907,0.00141907,0.00141907
302,643.996,1.41409,1.27017,0.01221,0.78483,0.68213,0.77071,0.55155,1.17548,0.96962,0.00989,0.00141854,0.00141854,0.00141854
303,646.19,1.32481,1.178,0.01168,0.79492,0.68471,0.77521,0.56244,1.13841,0.9545,0.0095,0.00141801,0.00141801,0.00141801
304,648.377,1.41281,1.26512,0.01319,0.78438,0.69244,0.77538,0.56015,1.14207,0.95768,0.00956,0.00141748,0.00141748,0.00141748
305,650.45,1.33947,1.24445,0.01286,0.8067,0.67526,0.77512,0.5502,1.1817,0.96382,0.01,0.00141694,0.00141694,0.00141694
306,652.6,1.41615,1.2508,0.01472,0.79803,0.68643,0.77444,0.54959,1.18279,0.96016,0.00999,0.0014164,0.0014164,0.0014164
307,654.69,1.40377,1.29798,0.01287,0.78974,0.67698,0.76901,0.55301,1.15798,0.97675,0.00974,0.00141587,0.00141587,0.00141587
308,656.83,1.40727,1.23276,0.01331,0.78962,0.67526,0.76886,0.55585,1.14771,0.97051,0.00975,0.00141533,0.00141533,0.00141533
309,658.964,1.32799,1.21349,0.01184,0.7996,0.68557,0.77408,0.56837,1.09522,0.94865,0.00921,0.00141478,0.00141478,0.00141478
310,661.177,1.3675,1.25971,0.01195,0.78457,0.689,0.77259,0.56781,1.08712,0.94273,0.00912,0.00141424,0.00141424,0.00141424
311,663.368,1.39236,1.21318,0.01271,0.7545,0.70017,0.76807,0.56121,1.11286,0.94698,0.0094,0.0014137,0.0014137,0.0014137
312,665.457,1.38934,1.2409,0.01177,0.76442,0.67869,0.76479,0.55998,1.11843,0.95765,0.00938,0.00141315,0.00141315,0.00141315
313,667.521,1.42378,1.25056,0.01286,0.7487,0.6885,0.76711,0.55638,1.13869,0.96508,0.0096,0.0014126,0.0014126,0.0014126
314,669.652,1.4068,1.24481,0.01235,0.79042,0.69416,0.77796,0.55722,1.16461,0.93949,0.00987,0.00141205,0.00141205,0.00141205
315,671.825,1.42283,1.26822,0.0127,0.78232,0.70396,0.78232,0.57355,1.09323,0.91923,0.00914,0.0014115,0.0014115,0.0014115
316,673.891,1.35255,1.19155,0.01221,0.78687,0.70732,0.78251,0.5737,1.10197,0.92563,0.00914,0.00141095,0.00141095,0.00141095
317,675.932,1.38341,1.26816,0.01298,0.77903,0.71306,0.78484,0.56733,1.13271,0.93963,0.00939,0.00141039,0.00141039,0.00141039
318,678.001,1.38518,1.20464,0.01229,0.78685,0.70704,0.78583,0.56603,1.14568,0.92711,0.00954,0.00140984,0.00140984,0.00140984
319,680.08,1.40335,1.27655,0.01229,0.78627,0.7079,0.7875,0.57176,1.11347,0.90479,0.00931,0.00140928,0.00140928,0.00140928
320,682.225,1.37998,1.21657,0.01361,0.79803,0.70944,0.78886,0.56266,1.16883,0.90894,0.00984,0.00140872,0.00140872,0.00140872
321,684.324,1.38227,1.17257,0.0128,0.79797,0.69416,0.78955,0.56235,1.18423,0.89487,0.00996,0.00140816,0.00140816,0.00140816
322,686.389,1.28054,1.20855,0.01006,0.81093,0.68385,0.78673,0.57437,1.11169,0.89077,0.00935,0.0014076,0.0014076,0.0014076
323,688.449,1.34893,1.19044,0.01263,0.82087,0.67955,0.78772,0.57884,1.09771,0.88915,0.00919,0.00140703,0.00140703,0.00140703
324,690.532,1.33295,1.1306,0.01208,0.81292,0.67268,0.78321,0.57643,1.09745,0.90232,0.00919,0.00140646,0.00140646,0.00140646
325,692.677,1.36549,1.16526,0.01226,0.79583,0.68471,0.7844,0.58458,1.06892,0.90691,0.00886,0.0014059,0.0014059,0.0014059
326,694.762,1.38205,1.26744,0.0124,0.77265,0.70364,0.78219,0.58622,1.05237,0.92641,0.00874,0.00140533,0.00140533,0.00140533
327,696.873,1.38502,1.25813,0.01206,0.77593,0.70807,0.78163,0.57693,1.08942,0.92651,0.00907,0.00140476,0.00140476,0.00140476
328,698.945,1.35999,1.2458,0.01209,0.78954,0.7026,0.78246,0.56577,1.1533,0.92952,0.00972,0.00140419,0.00140419,0.00140419
329,701.056,1.40064,1.21794,0.01251,0.80329,0.70619,0.78666,0.56385,1.17466,0.92095,0.0099,0.00140361,0.00140361,0.00140361
330,703.106,1.36039,1.18691,0.01178,0.79432,0.72423,0.79008,0.55191,1.2212,0.9233,0.01039,0.00140304,0.00140304,0.00140304
331,705.219,1.42201,1.18716,0.01362,0.82509,0.69705,0.7909,0.5698,1.14044,0.89709,0.00963,0.00140246,0.00140246,0.00140246
332,707.329,1.34416,1.16661,0.0133,0.80564,0.7079,0.79053,0.58619,1.06813,0.87998,0.00892,0.00140188,0.00140188,0.00140188
333,709.486,1.42794,1.27691,0.01504,0.79287,0.70189,0.78831,0.58715,1.05785,0.88199,0.00882,0.0014013,0.0014013,0.0014013
334,711.573,1.36849,1.24699,0.01215,0.7676,0.71306,0.7868,0.58599,1.05113,0.89219,0.00867,0.00140072,0.00140072,0.00140072
335,713.634,1.37629,1.2036,0.01165,0.78471,0.71048,0.78864,0.57593,1.10914,0.88974,0.00922,0.00140013,0.00140013,0.00140013
336,715.727,1.4228,1.25987,0.01276,0.77942,0.71306,0.79113,0.57176,1.13745,0.8891,0.00939,0.00139955,0.00139955,0.00139955
337,717.792,1.35675,1.15098,0.01236,0.77464,0.71735,0.7904,0.55037,1.23066,0.9028,0.01036,0.00139896,0.00139896,0.00139896
338,719.938,1.35979,1.13423,0.0126,0.79683,0.70756,0.78637,0.54759,1.22835,0.91233,0.01061,0.00139837,0.00139837,0.00139837
339,722.03,1.33216,1.14421,0.01131,0.79611,0.70107,0.78702,0.57251,1.12524,0.90445,0.00958,0.00139779,0.00139779,0.00139779
340,724.077,1.3505,1.13855,0.01173,0.8082,0.689,0.79,0.57846,1.11259,0.89993,0.00925,0.00139719,0.00139719,0.00139719
341,726.119,1.3353,1.15981,0.01259,0.81209,0.69502,0.78928,0.58076,1.10819,0.89536,0.00908,0.0013966,0.0013966,0.0013966
342,728.216,1.34207,1.14944,0.01174,0.82079,0.67869,0.78635,0.58398,1.08574,0.90028,0.00889,0.00139601,0.00139601,0.00139601
343,730.309,1.35677,1.17658,0.01234,0.78677,0.69674,0.7831,0.57878,1.08913,0.90441,0.00902,0.00139541,0.00139541,0.00139541
344,732.459,1.33394,1.18784,0.01184,0.77842,0.69113,0.78209,0.5607,1.17278,0.91714,0.00984,0.00139481,0.00139481,0.00139481
345,734.491,1.34801,1.17814,0.01209,0.78581,0.70189,0.78307,0.54873,1.21542,0.93178,0.0103,0.00139421,0.00139421,0.00139421
346,736.566,1.30089,1.19213,0.01221,0.81791,0.68041,0.7861,0.53955,1.26147,0.93865,0.01092,0.00139361,0.00139361,0.00139361
347,738.618,1.3812,1.15892,0.0132,0.77587,0.72337,0.78332,0.54197,1.23988,0.93592,0.01078,0.00139301,0.00139301,0.00139301
348,740.669,1.33884,1.22285,0.012,0.79091,0.69217,0.78099,0.57833,1.08072,0.91084,0.00913,0.00139241,0.00139241,0.00139241
349,742.795,1.33401,1.12767,0.01257,0.77238,0.70704,0.7851,0.58985,1.04641,0.89634,0.00867,0.0013918,0.0013918,0.0013918
350,744.864,1.38909,1.20012,0.01156,0.81963,0.69588,0.7886,0.58481,1.08408,0.87601,0.00883,0.00139119,0.00139119,0.00139119
351,746.901,1.33374,1.10734,0.01192,0.81228,0.70962,0.7974,0.5904,1.07952,0.87428,0.00879,0.00139059,0.00139059,0.00139059
352,748.98,1.3649,1.29344,0.01196,0.83399,0.68299,0.79171,0.58908,1.06407,0.88686,0.00876,0.00138998,0.00138998,0.00138998
353,751.037,1.40833,1.21982,0.01266,0.82038,0.68643,0.78888,0.57688,1.10534,0.91372,0.00924,0.00138936,0.00138936,0.00138936
354,753.243,1.44402,1.27678,0.01318,0.81673,0.69244,0.79204,0.54904,1.22289,0.94224,0.01048,0.00138875,0.00138875,0.00138875
355,755.363,1.36076,1.20034,0.01163,0.80287,0.70678,0.79288,0.55341,1.21079,0.91506,0.01033,0.00138814,0.00138814,0.00138814
356,757.434,1.32088,1.12703,0.01274,0.80809,0.70901,0.79726,0.5816,1.1068,0.8644,0.00927,0.00138752,0.00138752,0.00138752
357,759.49,1.3135,1.20695,0.01207,0.80701,0.70412,0.79446,0.59358,1.04695,0.85198,0.00868,0.0013869,0.0013869,0.0013869
358,761.607,1.35919,1.18618,0.01247,0.81776,0.69502,0.79046,0.58971,1.0627,0.87188,0.00886,0.00138628,0.00138628,0.00138628
359,763.707,1.33898,1.16431,0.01261,0.82407,0.70619,0.8008,0.59938,1.04351,0.84596,0.00861,0.00138566,0.00138566,0.00138566
360,765.793,1.3406,1.1764,0.01156,0.84314,0.69845,0.80637,0.59253,1.08351,0.86111,0.00896,0.00138504,0.00138504,0.00138504
361,767.859,1.3403,1.16181,0.01224,0.82727,0.71185,0.8051,0.59054,1.08484,0.87818,0.009,0.00138441,0.00138441,0.00138441
362,769.902,1.40824,1.22571,0.01326,0.82506,0.70904,0.8037,0.58344,1.11847,0.89893,0.00936,0.00138379,0.00138379,0.00138379
363,772.014,1.28704,1.14294,0.01118,0.80603,0.70962,0.80232,0.59371,1.07444,0.89209,0.00897,0.00138316,0.00138316,0.00138316
364,774.068,1.27431,1.11475,0.01065,0.80554,0.70818,0.80212,0.60587,1.02311,0.86604,0.00843,0.00138253,0.00138253,0.00138253
365,776.102,1.29532,1.08582,0.01181,0.79706,0.71871,0.80366,0.60708,1.02523,0.84578,0.00841,0.0013819,0.0013819,0.0013819
366,778.158,1.28015,1.09968,0.0115,0.82855,0.69332,0.80285,0.60126,1.04729,0.83578,0.00865,0.00138127,0.00138127,0.00138127
367,780.213,1.30836,1.20965,0.01167,0.80809,0.7054,0.8037,0.60168,1.04728,0.83262,0.00864,0.00138064,0.00138064,0.00138064
